route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,jp_trip_desc,jp_trip_desc_symbol,jp_office_id
106700,20180401_weekend,weekend_106700_5,,,1,,,0,0,,,
106700,20180401_weekend,weekend_106700_6,,,1,,,0,0,,,
106700,20180401_weekend,weekend_106700_7,,,1,,,0,0,,,
106700,20180401_weekend,weekend_106700_8,,,1,,,0,0,,,
106700,20180401_weekend,weekend_106700_9,,,1,,,0,0,,,
106700,20180401_weekend,weekend_106700_10,,,1,,,0,0,,,
106810,20180401_weekend,weekend_106810_0,,,0,,,0,0,,,
106810,20180401_weekend,weekend_106810_1,,,0,,,0,0,,,
106810,20180401_weekend,weekend_106810_2,,,0,,,0,0,,,
106810,20180401_weekend,weekend_106810_3,,,0,,,0,0,,,
106810,20180401_weekend,weekend_106810_4,,,0,,,0,0,,,
106810,20180401_weekend,weekend_106810_5,,,0,,,0,0,,,
106810,20180401_weekend,weekend_106810_6,,,0,,,0,0,,,
106810,20180401_weekend,weekend_106810_7,,,0,,,0,0,,,
106810,20180401_weekend,weekend_106810_8,,,0,,,0,0,,,
106900,20180401_weekend,weekend_106900_0,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_1,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_2,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_3,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_4,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_5,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_6,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_7,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_8,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_9,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_10,,,1,,,0,0,,,
106900,20180401_weekend,weekend_106900_11,,,1,,,0,0,,,
106910,20180401_weekend,weekend_106910_0,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_1,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_2,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_3,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_4,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_5,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_6,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_7,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_8,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_9,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_10,,,0,,,0,0,,,
106910,20180401_weekend,weekend_106910_11,,,0,,,0,0,,,
107100,20180401_weekend,weekend_107100_0,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_1,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_2,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_3,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_4,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_5,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_6,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_7,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_8,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_9,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_10,,,1,,,0,0,,,
107100,20180401_weekend,weekend_107100_11,,,1,,,0,0,,,
107110,20180401_weekend,weekend_107110_0,,,0,,,0,0,,,
107110,20180401_weekend,weekend_107110_1,,,0,,,0,0,,,
107110,20180401_weekend,weekend_107110_2,,,0,,,0,0,,,
107110,20180401_weekend,weekend_107110_3,,,0,,,0,0,,,
107110,20180401_weekend,weekend_107110_4,,,0,,,0,0,,,
107110,20180401_weekend,weekend_107110_5,,,0,,,0,0,,,
107110,20180401_weekend,weekend_107110_6,,,0,,,0,0,,,
107110,20180401_weekend,weekend_107110_7,,,0,,,0,0,,,
107110,20180401_weekend,weekend_107110_8,,,0,,,0,0,,,
107110,20180401_weekend,weekend_107110_9,,,0,,,0,0,,,
107110,20180401_weekend,weekend_107110_10,,,0,,,0,0,,,
107600,20180401_weekend,weekend_107600_0,,,1,,,0,0,,,
107600,20180401_weekend,weekend_107600_1,,,1,,,0,0,,,
107600,20180401_weekend,weekend_107600_2,,,1,,,0,0,,,
107600,20180401_weekend,weekend_107600_3,,,1,,,0,0,,,
107610,20180401_weekend,weekend_107610_0,,,0,,,0,0,,,
107610,20180401_weekend,weekend_107610_1,,,0,,,0,0,,,
107610,20180401_weekend,weekend_107610_2,,,0,,,0,0,,,
107700,20180401_weekend,weekend_107700_0,,,1,,,0,0,,,
107700,20180401_weekend,weekend_107700_1,,,1,,,0,0,,,
107710,20180401_weekend,weekend_107710_0,,,0,,,0,0,,,
107710,20180401_weekend,weekend_107710_1,,,0,,,0,0,,,
108500,20180401_weekend,weekend_108500_0,,,1,,,0,0,,,
108500,20180401_weekend,weekend_108500_1,,,1,,,0,0,,,
108510,20180401_weekend,weekend_108510_0,,,0,,,0,0,,,
108510,20180401_weekend,weekend_108510_1,,,0,,,0,0,,,
108700,20180401_weekend,weekend_108700_0,,,1,,,0,0,,,
108700,20180401_weekend,weekend_108700_1,,,1,,,0,0,,,
108700,20180401_weekend,weekend_108700_2,,,1,,,0,0,,,
108700,20180401_weekend,weekend_108700_3,,,1,,,0,0,,,
108700,20180401_weekend,weekend_108700_4,,,1,,,0,0,,,
108710,20180401_weekend,weekend_108710_0,,,0,,,0,0,,,
108710,20180401_weekend,weekend_108710_1,,,0,,,0,0,,,
108710,20180401_weekend,weekend_108710_2,,,0,,,0,0,,,
108710,20180401_weekend,weekend_108710_3,,,0,,,0,0,,,
108710,20180401_weekend,weekend_108710_4,,,0,,,0,0,,,
108710,20180401_weekend,weekend_108710_5,,,0,,,0,0,,,
108710,20180401_weekend,weekend_108710_6,,,0,,,0,0,,,
108800,20180401_weekend,weekend_108800_0,,,1,,,0,0,,,
108800,20180401_weekend,weekend_108800_1,,,1,,,0,0,,,
108800,20180401_weekend,weekend_108800_2,,,1,,,0,0,,,
108800,20180401_weekend,weekend_108800_3,,,1,,,0,0,,,
108810,20180401_weekend,weekend_108810_0,,,0,,,0,0,,,
108810,20180401_weekend,weekend_108810_1,,,0,,,0,0,,,
108810,20180401_weekend,weekend_108810_2,,,0,,,0,0,,,
108810,20180401_weekend,weekend_108810_3,,,0,,,0,0,,,
109000,20180401_weekend,weekend_109000_0,,,1,,,0,0,,,
109000,20180401_weekend,weekend_109000_1,,,1,,,0,0,,,
109000,20180401_weekend,weekend_109000_2,,,1,,,0,0,,,
109010,20180401_weekend,weekend_109010_0,,,0,,,0,0,,,
109010,20180401_weekend,weekend_109010_1,,,0,,,0,0,,,
109010,20180401_weekend,weekend_109010_2,,,0,,,0,0,,,
109100,20180401_weekend,weekend_109100_0,,,1,,,0,0,,,
109100,20180401_weekend,weekend_109100_1,,,1,,,0,0,,,
109100,20180401_weekend,weekend_109100_2,,,1,,,0,0,,,
109100,20180401_weekend,weekend_109100_3,,,1,,,0,0,,,
109110,20180401_weekend,weekend_109110_0,,,0,,,0,0,,,
109110,20180401_weekend,weekend_109110_1,,,0,,,0,0,,,
109110,20180401_weekend,weekend_109110_2,,,0,,,0,0,,,
109200,20180401_weekend,weekend_109200_0,,,1,,,0,0,,,
109200,20180401_weekend,weekend_109200_1,,,1,,,0,0,,,
109200,20180401_weekend,weekend_109200_2,,,1,,,0,0,,,
109200,20180401_weekend,weekend_109200_3,,,1,,,0,0,,,
109210,20180401_weekend,weekend_109210_0,,,0,,,0,0,,,
109210,20180401_weekend,weekend_109210_1,,,0,,,0,0,,,
109210,20180401_weekend,weekend_109210_2,,,0,,,0,0,,,
109210,20180401_weekend,weekend_109210_3,,,0,,,0,0,,,
110100,20180401_weekend,weekend_110100_0,,,1,,,0,0,,,
110100,20180401_weekend,weekend_110100_1,,,1,,,0,0,,,
110100,20180401_weekend,weekend_110100_2,,,1,,,0,0,,,
110100,20180401_weekend,weekend_110100_3,,,1,,,0,0,,,
110100,20180401_weekend,weekend_110100_4,,,1,,,0,0,,,
110100,20180401_weekend,weekend_110100_5,,,1,,,0,0,,,
110100,20180401_weekend,weekend_110100_6,,,1,,,0,0,,,
110100,20180401_weekend,weekend_110100_7,,,1,,,0,0,,,
110100,20180401_weekend,weekend_110100_8,,,1,,,0,0,,,
110100,20180401_weekend,weekend_110100_9,,,1,,,0,0,,,
110100,20180401_weekend,weekend_110100_10,,,1,,,0,0,,,
110110,20180401_weekend,weekend_110110_0,,,0,,,0,0,,,
110110,20180401_weekend,weekend_110110_1,,,0,,,0,0,,,
110110,20180401_weekend,weekend_110110_2,,,0,,,0,0,,,
110110,20180401_weekend,weekend_110110_3,,,0,,,0,0,,,
110110,20180401_weekend,weekend_110110_4,,,0,,,0,0,,,
110110,20180401_weekend,weekend_110110_5,,,0,,,0,0,,,
110110,20180401_weekend,weekend_110110_6,,,0,,,0,0,,,
110110,20180401_weekend,weekend_110110_7,,,0,,,0,0,,,
110110,20180401_weekend,weekend_110110_8,,,0,,,0,0,,,
110110,20180401_weekend,weekend_110110_9,,,0,,,0,0,,,
110110,20180401_weekend,weekend_110110_10,,,0,,,0,0,,,
110200,20180401_weekend,weekend_110200_0,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_1,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_2,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_3,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_4,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_5,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_6,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_7,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_8,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_9,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_10,,,1,,,0,0,,,
110200,20180401_weekend,weekend_110200_11,,,1,,,0,0,,,
110210,20180401_weekend,weekend_110210_0,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_1,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_2,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_3,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_4,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_5,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_6,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_7,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_8,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_9,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_10,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_11,,,0,,,0,0,,,
110210,20180401_weekend,weekend_110210_12,,,0,,,0,0,,,
110300,20180401_weekend,weekend_110300_0,,,1,,,0,0,,,
110300,20180401_weekend,weekend_110300_1,,,1,,,0,0,,,
110310,20180401_weekend,weekend_110310_0,,,0,,,0,0,,,
110310,20180401_weekend,weekend_110310_1,,,0,,,0,0,,,
112110,20180401_weekend,weekend_112110_0,,,0,,,0,0,,,
113700,20180401_weekend,weekend_113700_0,,,1,,,0,0,,,
113700,20180401_weekend,weekend_113700_1,,,1,,,0,0,,,
113700,20180401_weekend,weekend_113700_2,,,1,,,0,0,,,
113700,20180401_weekend,weekend_113700_3,,,1,,,0,0,,,
113710,20180401_weekend,weekend_113710_0,,,0,,,0,0,,,
113710,20180401_weekend,weekend_113710_1,,,0,,,0,0,,,
113710,20180401_weekend,weekend_113710_2,,,0,,,0,0,,,
119010,20180401_weekend,weekend_119010_0,,,0,,,0,0,,,
120000,20180401_weekend,weekend_120000_0,,,1,,,0,0,,,
120200,20180401_weekend,weekend_120200_0,,,1,,,0,0,,,
130100,20180401_weekend,weekend_130100_0,,,1,,,0,0,,,
130100,20180401_weekend,weekend_130100_1,,,1,,,0,0,,,
130100,20180401_weekend,weekend_130100_2,,,1,,,0,0,,,
130100,20180401_weekend,weekend_130100_3,,,1,,,0,0,,,
130100,20180401_weekend,weekend_130100_4,,,1,,,0,0,,,
130100,20180401_weekend,weekend_130100_5,,,1,,,0,0,,,
130100,20180401_weekend,weekend_130100_6,,,1,,,0,0,,,
130100,20180401_weekend,weekend_130100_7,,,1,,,0,0,,,
130110,20180401_weekend,weekend_130110_0,,,0,,,0,0,,,
130110,20180401_weekend,weekend_130110_1,,,0,,,0,0,,,
130110,20180401_weekend,weekend_130110_2,,,0,,,0,0,,,
130110,20180401_weekend,weekend_130110_3,,,0,,,0,0,,,
130110,20180401_weekend,weekend_130110_4,,,0,,,0,0,,,
130110,20180401_weekend,weekend_130110_5,,,0,,,0,0,,,
130110,20180401_weekend,weekend_130110_6,,,0,,,0,0,,,
130110,20180401_weekend,weekend_130110_7,,,0,,,0,0,,,
130110,20180401_weekend,weekend_130110_8,,,0,,,0,0,,,
130110,20180401_weekend,weekend_130110_9,,,0,,,0,0,,,
130200,20180401_weekend,weekend_130200_0,,,1,,,0,0,,,
130210,20180401_weekend,weekend_130210_0,,,0,,,0,0,,,
130300,20180401_weekend,weekend_130300_0,,,1,,,0,0,,,
130300,20180401_weekend,weekend_130300_1,,,1,,,0,0,,,
130310,20180401_weekend,weekend_130310_0,,,0,,,0,0,,,
130310,20180401_weekend,weekend_130310_1,,,0,,,0,0,,,
130500,20180401_weekend,weekend_130500_0,,,1,,,0,0,,,
130510,20180401_weekend,weekend_130510_0,,,0,,,0,0,,,
130600,20180401_weekend,weekend_130600_0,,,1,,,0,0,,,
130600,20180401_weekend,weekend_130600_1,,,1,,,0,0,,,
130600,20180401_weekend,weekend_130600_2,,,1,,,0,0,,,
130610,20180401_weekend,weekend_130610_0,,,0,,,0,0,,,
130610,20180401_weekend,weekend_130610_1,,,0,,,0,0,,,
130610,20180401_weekend,weekend_130610_2,,,0,,,0,0,,,
130700,20180401_weekend,weekend_130700_0,,,1,,,0,0,,,
130710,20180401_weekend,weekend_130710_0,,,0,,,0,0,,,
130800,20180401_weekend,weekend_130800_0,,,1,,,0,0,,,
130810,20180401_weekend,weekend_130810_0,,,0,,,0,0,,,
130900,20180401_weekend,weekend_130900_0,,,1,,,0,0,,,
130900,20180401_weekend,weekend_130900_1,,,1,,,0,0,,,
130900,20180401_weekend,weekend_130900_2,,,1,,,0,0,,,
130900,20180401_weekend,weekend_130900_3,,,1,,,0,0,,,
130900,20180401_weekend,weekend_130900_4,,,1,,,0,0,,,
130900,20180401_weekend,weekend_130900_5,,,1,,,0,0,,,
130900,20180401_weekend,weekend_130900_6,,,1,,,0,0,,,
130900,20180401_weekend,weekend_130900_7,,,1,,,0,0,,,
130900,20180401_weekend,weekend_130900_8,,,1,,,0,0,,,
130900,20180401_weekend,weekend_130900_9,,,1,,,0,0,,,
130900,20180401_weekend,weekend_130900_10,,,1,,,0,0,,,
131100,20180401_weekend,weekend_131100_0,,,1,,,0,0,,,
131100,20180401_weekend,weekend_131100_1,,,1,,,0,0,,,
131100,20180401_weekend,weekend_131100_2,,,1,,,0,0,,,
131100,20180401_weekend,weekend_131100_3,,,1,,,0,0,,,
131100,20180401_weekend,weekend_131100_4,,,1,,,0,0,,,
131100,20180401_weekend,weekend_131100_5,,,1,,,0,0,,,
131100,20180401_weekend,weekend_131100_6,,,1,,,0,0,,,
131100,20180401_weekend,weekend_131100_7,,,1,,,0,0,,,
131100,20180401_weekend,weekend_131100_8,,,1,,,0,0,,,
131110,20180401_weekend,weekend_131110_0,,,0,,,0,0,,,
131110,20180401_weekend,weekend_131110_1,,,0,,,0,0,,,
131110,20180401_weekend,weekend_131110_2,,,0,,,0,0,,,
131110,20180401_weekend,weekend_131110_3,,,0,,,0,0,,,
131110,20180401_weekend,weekend_131110_4,,,0,,,0,0,,,
131110,20180401_weekend,weekend_131110_5,,,0,,,0,0,,,
131110,20180401_weekend,weekend_131110_6,,,0,,,0,0,,,
131110,20180401_weekend,weekend_131110_7,,,0,,,0,0,,,
131110,20180401_weekend,weekend_131110_8,,,0,,,0,0,,,
131110,20180401_weekend,weekend_131110_9,,,0,,,0,0,,,
131110,20180401_weekend,weekend_131110_10,,,0,,,0,0,,,
131700,20180401_weekend,weekend_131700_0,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_0,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_1,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_2,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_3,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_4,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_5,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_6,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_7,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_8,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_9,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_10,,,1,,,0,0,,,
132200,20180401_weekend,weekend_132200_11,,,1,,,0,0,,,
132210,20180401_weekend,weekend_132210_0,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_1,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_2,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_3,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_4,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_5,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_6,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_7,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_8,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_9,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_10,,,0,,,0,0,,,
132210,20180401_weekend,weekend_132210_11,,,0,,,0,0,,,
132610,20180401_weekend,weekend_132610_0,,,0,,,0,0,,,
